game_id,season,week,home_team,away_team,gametime,stadium,location,roof,surface,temp,wind,home_bye,away_bye,home_time_advantage,dif_surface,div_game,hfa_base,home_bye_adj,away_bye_adj,home_time_advantage_adj,dif_surface_adj,div_game_adj,hfa_adj
2014_06_BAL_TB,2014,6,TB,BAL,13:00,Raymond James Stadium,Home,outdoors,grass,84.0,6.0,0,0,0.0,1,0,2.5,0.0,-0.0,0.0,0.872,-0.0,3.372
2014_06_JAX_TEN,2014,6,TEN,JAX,13:00,LP Field,Home,outdoors,grass,67.0,7.0,0,0,-1.0,0,1,2.5,0.0,-0.0,-0.448,0.0,-1.128,0.924
2014_06_LAC_OAK,2014,6,OAK,LAC,16:05,O.co Coliseum,Home,outdoors,grass,77.0,5.0,1,0,0.0,0,1,2.5,0.717,-0.0,0.0,0.0,-1.128,2.089
2014_06_WAS_ARI,2014,6,ARI,WAS,16:25,University of Phoenix Stadium,Home,closed,grass,,,0,0,2.0,0,0,2.5,0.0,-0.0,0.895,0.0,-0.0,3.395
2014_06_CHI_ATL,2014,6,ATL,CHI,16:25,Georgia Dome,Home,dome,fieldturf,,,0,0,-1.0,1,0,2.5,0.0,-0.0,-0.448,0.872,-0.0,2.924
2014_06_DAL_SEA,2014,6,SEA,DAL,16:25,CenturyLink Field,Home,outdoors,fieldturf,60.0,6.0,0,0,1.0,0,0,2.5,0.0,-0.0,0.448,0.0,-0.0,2.948
2014_06_NYG_PHI,2014,6,PHI,NYG,20:30,Lincoln Financial Field,Home,outdoors,grass,57.0,5.0,0,0,0.0,1,1,2.5,0.0,-0.0,0.0,0.872,-1.128,2.244
2014_06_SF_LAR,2014,6,LAR,SF,20:30,Edward Jones Dome,Home,dome,astroplay,,,0,0,-2.0,1,1,2.5,0.0,-0.0,-0.895,0.872,-1.128,1.349
2014_07_NYJ_NE,2014,7,NE,NYJ,20:25,Gillette Stadium,Home,outdoors,fieldturf,64.0,9.0,0,0,0.0,0,1,2.5,0.0,-0.0,0.0,0.0,-1.128,1.372
2014_07_ATL_BAL,2014,7,BAL,ATL,13:00,M&T Bank Stadium,Home,outdoors,sportturf,54.0,14.0,0,0,0.0,0,0,2.5,0.0,-0.0,0.0,0.0,-0.0,2.5
2014_07_MIN_BUF,2014,7,BUF,MIN,13:00,Ralph Wilson Stadium,Home,outdoors,a_turf,41.0,9.0,0,0,1.0,0,0,2.5,0.0,-0.0,0.448,0.0,-0.0,2.948
2014_07_MIA_CHI,2014,7,CHI,MIA,13:00,Soldier Field,Home,outdoors,grass,50.0,10.0,0,0,-1.0,0,0,2.5,0.0,-0.0,-0.448,0.0,-0.0,2.052
2014_07_NO_DET,2014,7,DET,NO,13:00,Ford Field,Home,dome,fieldturf,,,0,1,1.0,0,0,2.5,0.0,-1.945,0.448,0.0,-0.0,1.003
2014_07_CAR_GB,2014,7,GB,CAR,13:00,Lambeau Field,Home,outdoors,grass,48.0,12.0,0,0,-1.0,0,0,2.5,0.0,-0.0,-0.448,0.0,-0.0,2.052
2014_07_CIN_IND,2014,7,IND,CIN,13:00,Lucas Oil Stadium,Home,open,fieldturf,,,0,0,0.0,0,0,2.5,0.0,-0.0,0.0,0.0,-0.0,2.5
2014_07_CLE_JAX,2014,7,JAX,CLE,13:00,EverBank Field,Home,outdoors,grass,76.0,8.0,0,0,0.0,0,0,2.5,0.0,-0.0,0.0,0.0,-0.0,2.5
2014_07_SEA_LAR,2014,7,LAR,SEA,13:00,Edward Jones Dome,Home,dome,astroplay,,,0,0,2.0,0,1,2.5,0.0,-0.0,0.895,0.0,-1.128,2.267
2014_07_TEN_WAS,2014,7,WAS,TEN,13:00,FedExField,Home,outdoors,grass,55.0,13.0,0,0,1.0,0,0,2.5,0.0,-0.0,0.448,0.0,-0.0,2.948
2014_07_KC_LAC,2014,7,LAC,KC,16:05,Qualcomm Stadium,Home,outdoors,grass,75.0,2.0,0,1,0.0,0,1,2.5,0.0,-1.945,0.0,0.0,-1.128,-0.573
2014_07_NYG_DAL,2014,7,DAL,NYG,16:25,AT&T Stadium,Home,closed,matrixturf,,,0,0,1.0,0,1,2.5,0.0,-0.0,0.448,0.0,-1.128,1.82
2014_07_ARI_OAK,2014,7,OAK,ARI,16:25,O.co Coliseum,Home,outdoors,grass,69.0,6.0,0,0,-0.0,0,0,2.5,0.0,-0.0,-0.0,0.0,-0.0,2.5
2014_07_SF_DEN,2014,7,DEN,SF,20:30,Sports Authority Field at Mile High,Home,outdoors,grass,67.0,4.0,0,0,-1.0,0,0,2.5,0.0,-0.0,-0.448,0.0,-0.0,2.052
2014_07_HOU_PIT,2014,7,PIT,HOU,20:30,Heinz Field,Home,outdoors,grass,57.0,6.0,0,0,-1.0,0,0,2.5,0.0,-0.0,-0.448,0.0,-0.0,2.052
2014_08_LAC_DEN,2014,8,DEN,LAC,20:25,Sports Authority Field at Mile High,Home,outdoors,grass,68.0,3.0,0,0,-1.0,0,1,2.5,0.0,-0.0,-0.448,0.0,-1.128,0.924
2014_08_DET_ATL,2014,8,ATL,DET,09:30,Wembley Stadium,Neutral,outdoors,fieldturf,59.0,13.0,0,0,0.0,0,0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
2014_08_SEA_CAR,2014,8,CAR,SEA,13:00,Bank of America Stadium,Home,outdoors,grass,77.0,9.0,0,0,3.0,1,0,2.5,0.0,-0.0,1.342,0.872,-0.0,4.714
2014_08_BAL_CIN,2014,8,CIN,BAL,13:00,Paul Brown Stadium,Home,outdoors,fieldturf,62.0,6.0,0,0,0.0,0,1,2.5,0.0,-0.0,0.0,0.0,-1.128,1.372
2014_08_MIA_JAX,2014,8,JAX,MIA,13:00,EverBank Field,Home,outdoors,grass,76.0,6.0,0,0,0.0,0,0,2.5,0.0,-0.0,0.0,0.0,-0.0,2.5
2014_08_LAR_KC,2014,8,KC,LAR,13:00,Arrowhead Stadium,Home,outdoors,grass,70.0,8.0,0,0,0.0,1,0,2.5,0.0,-0.0,0.0,0.872,-0.0,3.372
2014_08_CHI_NE,2014,8,NE,CHI,13:00,Gillette Stadium,Home,outdoors,fieldturf,54.0,14.0,0,0,1.0,1,0,2.5,0.0,-0.0,0.448,0.872,-0.0,3.82
2014_08_BUF_NYJ,2014,8,NYJ,BUF,13:00,MetLife Stadium,Home,outdoors,fieldturf,59.0,16.0,0,0,0.0,0,1,2.5,0.0,-0.0,0.0,0.0,-1.128,1.372
2014_08_MIN_TB,2014,8,TB,MIN,13:00,Raymond James Stadium,Home,outdoors,grass,77.0,5.0,1,0,1.0,1,0,2.5,0.717,-0.0,0.448,0.872,-0.0,4.537
2014_08_HOU_TEN,2014,8,TEN,HOU,13:00,LP Field,Home,outdoors,grass,73.0,2.0,0,0,0.0,0,1,2.5,0.0,-0.0,0.0,0.0,-1.128,1.372
2014_08_PHI_ARI,2014,8,ARI,PHI,16:05,University of Phoenix Stadium,Home,closed,grass,,,0,1,2.0,0,0,2.5,0.0,-1.945,0.895,0.0,-0.0,1.45
2014_08_OAK_CLE,2014,8,CLE,OAK,16:25,FirstEnergy Stadium,Home,outdoors,grass,55.0,20.0,0,0,-2.0,0,0,2.5,0.0,-0.0,-0.895,0.0,-0.0,1.605
2014_08_IND_PIT,2014,8,PIT,IND,16:25,Heinz Field,Home,outdoors,grass,62.0,12.0,0,0,0.0,1,0,2.5,0.0,-0.0,0.0,0.872,-0.0,3.372
2014_08_GB_NO,2014,8,NO,GB,20:30,Mercedes-Benz Superdome,Home,dome,sportturf,,,0,0,0.0,1,0,2.5,0.0,-0.0,0.0,0.872,-0.0,3.372
2014_08_WAS_DAL,2014,8,DAL,WAS,20:30,AT&T Stadium,Home,closed,matrixturf,,,0,0,1.0,1,1,2.5,0.0,-0.0,0.448,0.872,-1.128,2.692
2014_09_NO_CAR,2014,9,CAR,NO,20:25,Bank of America Stadium,Home,outdoors,grass,58.0,3.0,0,0,-1.0,1,1,2.5,0.0,-0.0,-0.448,0.872,-1.128,1.796
2014_09_JAX_CIN,2014,9,CIN,JAX,13:00,Paul Brown Stadium,Home,outdoors,fieldturf,42.0,3.0,0,0,0.0,1,0,2.5,0.0,-0.0,0.0,0.872,-0.0,3.372
2014_09_TB_CLE,2014,9,CLE,TB,13:00,FirstEnergy Stadium,Home,outdoors,grass,42.0,8.0,0,0,0.0,0,0,2.5,0.0,-0.0,0.0,0.0,-0.0,2.5
2014_09_ARI_DAL,2014,9,DAL,ARI,13:00,AT&T Stadium,Home,closed,matrixturf,,,0,0,1.0,1,0,2.5,0.0,-0.0,0.448,0.872,-0.0,3.82
2014_09_PHI_HOU,2014,9,HOU,PHI,13:00,NRG Stadium,Home,closed,grass,,,0,0,-1.0,0,0,2.5,0.0,-0.0,-0.448,0.0,-0.0,2.052
2014_09_NYJ_KC,2014,9,KC,NYJ,13:00,Arrowhead Stadium,Home,outdoors,grass,57.0,20.0,0,0,-1.0,1,0,2.5,0.0,-0.0,-0.448,0.872,-0.0,2.924
2014_09_LAC_MIA,2014,9,MIA,LAC,13:00,Sun Life Stadium,Home,outdoors,grass,70.0,16.0,0,0,3.0,0,0,2.5,0.0,-0.0,1.342,0.0,-0.0,3.842
2014_09_WAS_MIN,2014,9,MIN,WAS,13:00,TCF Bank Stadium,Home,outdoors,fieldturf,50.0,10.0,0,0,-1.0,1,0,2.5,0.0,-0.0,-0.448,0.872,-0.0,2.924
2014_09_LAR_SF,2014,9,SF,LAR,16:05,Levi's Stadium,Home,outdoors,grass,61.0,8.0,1,0,0.0,1,1,2.5,0.717,-0.0,0.0,0.872,-1.128,2.961
2014_09_DEN_NE,2014,9,NE,DEN,16:25,Gillette Stadium,Home,outdoors,fieldturf,35.0,19.0,0,0,-2.0,1,0,2.5,0.0,-0.0,-0.895,0.872,-0.0,2.477
2014_09_OAK_SEA,2014,9,SEA,OAK,16:25,CenturyLink Field,Home,outdoors,fieldturf,54.0,9.0,0,0,0.0,1,0,2.5,0.0,-0.0,0.0,0.872,-0.0,3.372
2014_09_BAL_PIT,2014,9,PIT,BAL,20:30,Heinz Field,Home,outdoors,grass,38.0,6.0,0,0,0.0,1,1,2.5,0.0,-0.0,0.0,0.872,-1.128,2.244
2014_09_IND_NYG,2014,9,NYG,IND,20:30,MetLife Stadium,Home,outdoors,fieldturf,55.0,6.0,1,0,0.0,0,0,2.5,0.717,-0.0,0.0,0.0,-0.0,3.217
2014_10_CLE_CIN,2014,10,CIN,CLE,20:25,Paul Brown Stadium,Home,outdoors,fieldturf,42.0,17.0,0,0,0.0,1,1,2.5,0.0,-0.0,0.0,0.872,-1.128,2.244
2014_10_TEN_BAL,2014,10,BAL,TEN,13:00,M&T Bank Stadium,Home,outdoors,sportturf,57.0,7.0,0,1,1.0,1,0,2.5,0.0,-1.945,0.448,0.872,-0.0,1.875
2014_10_KC_BUF,2014,10,BUF,KC,13:00,Ralph Wilson Stadium,Home,outdoors,a_turf,42.0,10.0,1,0,1.0,1,0,2.5,0.717,-0.0,0.448,0.872,-0.0,4.537
2014_10_MIA_DET,2014,10,DET,MIA,13:00,Ford Field,Home,dome,fieldturf,,,1,0,0.0,1,0,2.5,0.717,-0.0,0.0,0.872,-0.0,4.089
2014_10_DAL_JAX,2014,10,JAX,DAL,13:00,Wembley Stadium,Neutral,outdoors,grass,50.0,3.0,0,0,1.0,1,0,0.0,0.0,-0.0,0.448,0.872,-0.0,1.32
2014_10_SF_NO,2014,10,NO,SF,13:00,Mercedes-Benz Superdome,Home,dome,sportturf,,,0,0,2.0,1,0,2.5,0.0,-0.0,0.895,0.872,-0.0,4.267
2014_10_PIT_NYJ,2014,10,NYJ,PIT,13:00,MetLife Stadium,Home,outdoors,fieldturf,58.0,8.0,0,0,0.0,1,0,2.5,0.0,-0.0,0.0,0.872,-0.0,3.372
2014_10_ATL_TB,2014,10,TB,ATL,13:00,Raymond James Stadium,Home,outdoors,grass,64.0,5.0,0,1,0.0,1,1,2.5,0.0,-1.945,0.0,0.872,-1.128,0.299
2014_10_DEN_OAK,2014,10,OAK,DEN,16:05,O.co Coliseum,Home,outdoors,grass,68.0,6.0,0,0,-1.0,0,1,2.5,0.0,-0.0,-0.448,0.0,-1.128,0.924
2014_10_LAR_ARI,2014,10,ARI,LAR,16:25,University of Phoenix Stadium,Home,closed,grass,,,0,0,1.0,1,1,2.5,0.0,-0.0,0.448,0.872,-1.128,2.692
2014_10_NYG_SEA,2014,10,SEA,NYG,16:25,CenturyLink Field,Home,outdoors,fieldturf,50.0,0.0,0,0,2.0,0,0,2.5,0.0,-0.0,0.895,0.0,-0.0,3.395
2014_10_CHI_GB,2014,10,GB,CHI,20:30,Lambeau Field,Home,outdoors,grass,34.0,5.0,1,1,0.0,0,1,2.5,0.717,-1.945,0.0,0.0,-1.128,0.144
2014_10_CAR_PHI,2014,10,PHI,CAR,20:30,Lincoln Financial Field,Home,outdoors,grass,52.0,5.0,0,0,0.0,0,0,2.5,0.0,-0.0,0.0,0.0,-0.0,2.5
2014_11_BUF_MIA,2014,11,MIA,BUF,20:25,Sun Life Stadium,Home,outdoors,grass,74.0,4.0,0,0,0.0,1,1,2.5,0.0,-0.0,0.0,0.872,-1.128,2.244
2014_11_ATL_CAR,2014,11,CAR,ATL,13:00,Bank of America Stadium,Home,outdoors,grass,48.0,3.0,0,0,0.0,1,1,2.5,0.0,-0.0,0.0,0.872,-1.128,2.244
2014_11_MIN_CHI,2014,11,CHI,MIN,13:00,Soldier Field,Home,outdoors,grass,31.0,12.0,0,1,0.0,1,1,2.5,0.0,-1.945,0.0,0.872,-1.128,0.299
2014_11_HOU_CLE,2014,11,CLE,HOU,13:00,FirstEnergy Stadium,Home,outdoors,grass,34.0,9.0,0,1,1.0,0,0,2.5,0.0,-1.945,0.448,0.0,-0.0,1.003
2014_11_SEA_KC,2014,11,KC,SEA,13:00,Arrowhead Stadium,Home,outdoors,grass,21.0,8.0,0,0,2.0,1,0,2.5,0.0,-0.0,0.895,0.872,-0.0,4.267
2014_11_CIN_NO,2014,11,NO,CIN,13:00,Mercedes-Benz Superdome,Home,dome,sportturf,,,0,0,-1.0,0,0,2.5,0.0,-0.0,-0.448,0.0,-0.0,2.052
2014_11_SF_NYG,2014,11,NYG,SF,13:00,MetLife Stadium,Home,outdoors,fieldturf,42.0,0.0,0,0,3.0,1,0,2.5,0.0,-0.0,1.342,0.872,-0.0,4.714
2014_11_DEN_LAR,2014,11,LAR,DEN,13:00,Edward Jones Dome,Home,dome,astroplay,,,0,0,1.0,1,0,2.5,0.0,-0.0,0.448,0.872,-0.0,3.82
2014_11_TB_WAS,2014,11,WAS,TB,13:00,FedExField,Home,outdoors,grass,45.0,6.0,1,0,0.0,0,0,2.5,0.717,-0.0,0.0,0.0,-0.0,3.217
2014_11_OAK_LAC,2014,11,LAC,OAK,16:05,Qualcomm Stadium,Home,outdoors,grass,72.0,13.0,1,0,0.0,0,1,2.5,0.717,-0.0,0.0,0.0,-1.128,2.089
2014_11_DET_ARI,2014,11,ARI,DET,16:25,University of Phoenix Stadium,Home,closed,grass,,,0,0,2.0,1,0,2.5,0.0,-0.0,0.895,0.872,-0.0,4.267
2014_11_PHI_GB,2014,11,GB,PHI,16:25,Lambeau Field,Home,outdoors,grass,28.0,13.0,0,0,1.0,0,0,2.5,0.0,-0.0,0.448,0.0,-0.0,2.948
2014_11_NE_IND,2014,11,IND,NE,20:30,Lucas Oil Stadium,Home,closed,fieldturf,,,1,1,0.0,0,0,2.5,0.717,-1.945,0.0,0.0,-0.0,1.272
2014_11_PIT_TEN,2014,11,TEN,PIT,20:30,LP Field,Home,outdoors,grass,25.0,9.0,0,0,1.0,0,0,2.5,0.0,-0.0,0.448,0.0,-0.0,2.948
2014_12_KC_OAK,2014,12,OAK,KC,20:25,O.co Coliseum,Home,outdoors,grass,57.0,6.0,0,0,2.0,0,1,2.5,0.0,-0.0,0.895,0.0,-1.128,2.267
2014_12_CLE_ATL,2014,12,ATL,CLE,13:00,Georgia Dome,Home,dome,fieldturf,,,0,0,0.0,1,0,2.5,0.0,-0.0,0.0,0.872,-0.0,3.372
2014_12_TB_CHI,2014,12,CHI,TB,13:00,Soldier Field,Home,outdoors,grass,54.0,12.0,0,0,-1.0,0,0,2.5,0.0,-0.0,-0.448,0.0,-0.0,2.052
2014_12_CIN_HOU,2014,12,HOU,CIN,13:00,NRG Stadium,Home,closed,grass,,,0,0,-1.0,1,0,2.5,0.0,-0.0,-0.448,0.872,-0.0,2.924
2014_12_JAX_IND,2014,12,IND,JAX,13:00,Lucas Oil Stadium,Home,closed,fieldturf,,,0,1,0.0,1,1,2.5,0.0,-1.945,0.0,0.872,-1.128,0.299
2014_12_GB_MIN,2014,12,MIN,GB,13:00,TCF Bank Stadium,Home,outdoors,fieldturf,49.0,0.0,0,0,0.0,1,1,2.5,0.0,-0.0,0.0,0.872,-1.128,2.244
2014_12_DET_NE,2014,12,NE,DET,13:00,Gillette Stadium,Home,outdoors,fieldturf,58.0,7.0,0,0,0.0,0,0,2.5,0.0,-0.0,0.0,0.0,-0.0,2.5
2014_12_TEN_PHI,2014,12,PHI,TEN,13:00,Lincoln Financial Field,Home,outdoors,grass,54.0,7.0,0,0,1.0,0,0,2.5,0.0,-0.0,0.448,0.0,-0.0,2.948
2014_12_LAR_LAC,2014,12,LAC,LAR,16:05,Qualcomm Stadium,Home,outdoors,grass,72.0,5.0,0,0,0.0,1,0,2.5,0.0,-0.0,0.0,0.872,-0.0,3.372
2014_12_ARI_SEA,2014,12,SEA,ARI,16:05,CenturyLink Field,Home,outdoors,fieldturf,51.0,10.0,0,0,-1.0,1,1,2.5,0.0,-0.0,-0.448,0.872,-1.128,1.796
2014_12_MIA_DEN,2014,12,DEN,MIA,16:25,Sports Authority Field at Mile High,Home,outdoors,grass,39.0,6.0,0,0,2.0,0,0,2.5,0.0,-0.0,0.895,0.0,-0.0,3.395
2014_12_WAS_SF,2014,12,SF,WAS,16:25,Levi's Stadium,Home,outdoors,grass,62.0,9.0,0,0,2.0,0,0,2.5,0.0,-0.0,0.895,0.0,-0.0,3.395
2014_12_DAL_NYG,2014,12,NYG,DAL,20:30,MetLife Stadium,Home,outdoors,fieldturf,51.0,2.0,0,1,-1.0,0,1,2.5,0.0,-1.945,-0.448,0.0,-1.128,-1.021
2014_12_NYJ_BUF,2014,12,BUF,NYJ,19:00,Ford Field,Neutral,dome,fieldturf,,,0,1,0.0,0,1,0.0,0.0,-1.945,0.0,0.0,-1.128,-3.073
2014_12_BAL_NO,2014,12,NO,BAL,20:30,Mercedes-Benz Superdome,Home,dome,sportturf,,,0,1,1.0,0,0,2.5,0.0,-1.945,0.448,0.0,-0.0,1.003
2014_13_CHI_DET,2014,13,DET,CHI,12:30,Ford Field,Home,dome,fieldturf,,,0,0,1.0,1,1,2.5,0.0,-0.0,0.448,0.872,-1.128,2.692
2014_13_PHI_DAL,2014,13,DAL,PHI,16:30,AT&T Stadium,Home,closed,matrixturf,,,0,0,1.0,1,1,2.5,0.0,-0.0,0.448,0.872,-1.128,2.692
2014_13_SEA_SF,2014,13,SF,SEA,20:30,Levi's Stadium,Home,outdoors,grass,68.0,0.0,0,0,0.0,1,1,2.5,0.0,-0.0,0.0,0.872,-1.128,2.244
2014_13_LAC_BAL,2014,13,BAL,LAC,13:00,M&T Bank Stadium,Home,outdoors,sportturf,54.0,8.0,0,0,3.0,1,0,2.5,0.0,-0.0,1.342,0.872,-0.0,4.714
2014_13_CLE_BUF,2014,13,BUF,CLE,13:00,Ralph Wilson Stadium,Home,outdoors,a_turf,57.0,17.0,0,0,0.0,1,0,2.5,0.0,-0.0,0.0,0.872,-0.0,3.372
2014_13_TEN_HOU,2014,13,HOU,TEN,13:00,NRG Stadium,Home,closed,grass,,,0,0,0.0,0,1,2.5,0.0,-0.0,0.0,0.0,-1.128,1.372
2014_13_WAS_IND,2014,13,IND,WAS,13:00,Lucas Oil Stadium,Home,closed,fieldturf,,,0,0,0.0,1,0,2.5,0.0,-0.0,0.0,0.872,-0.0,3.372
2014_13_NYG_JAX,2014,13,JAX,NYG,13:00,EverBank Field,Home,outdoors,grass,71.0,5.0,0,0,0.0,1,0,2.5,0.0,-0.0,0.0,0.872,-0.0,3.372
2014_13_CAR_MIN,2014,13,MIN,CAR,13:00,TCF Bank Stadium,Home,outdoors,fieldturf,12.0,17.0,0,1,-1.0,1,0,2.5,0.0,-1.945,-0.448,0.872,-0.0,0.979
2014_13_NO_PIT,2014,13,PIT,NO,13:00,Heinz Field,Home,outdoors,grass,63.0,15.0,1,0,1.0,1,0,2.5,0.717,-0.0,0.448,0.872,-0.0,4.537
2014_13_OAK_LAR,2014,13,LAR,OAK,13:00,Edward Jones Dome,Home,dome,astroplay,,,0,0,2.0,1,0,2.5,0.0,-0.0,0.895,0.872,-0.0,4.267
2014_13_CIN_TB,2014,13,TB,CIN,13:00,Raymond James Stadium,Home,outdoors,grass,77.0,7.0,0,0,0.0,1,0,2.5,0.0,-0.0,0.0,0.872,-0.0,3.372
2014_13_ARI_ATL,2014,13,ATL,ARI,16:05,Georgia Dome,Home,dome,fieldturf,,,0,0,-2.0,1,0,2.5,0.0,-0.0,-0.895,0.872,-0.0,2.477
2014_13_NE_GB,2014,13,GB,NE,16:25,Lambeau Field,Home,outdoors,grass,28.0,14.0,0,0,1.0,1,0,2.5,0.0,-0.0,0.448,0.872,-0.0,3.82
2014_13_DEN_KC,2014,13,KC,DEN,20:30,Arrowhead Stadium,Home,outdoors,grass,27.0,18.0,0,0,-1.0,0,1,2.5,0.0,-0.0,-0.448,0.0,-1.128,0.924
2014_13_MIA_NYJ,2014,13,NYJ,MIA,20:30,MetLife Stadium,Home,outdoors,fieldturf,42.0,6.0,0,0,0.0,1,1,2.5,0.0,-0.0,0.0,0.872,-1.128,2.244
2014_14_DAL_CHI,2014,14,CHI,DAL,20:25,Soldier Field,Home,outdoors,grass,35.0,5.0,0,0,0.0,1,0,2.5,0.0,-0.0,0.0,0.872,-0.0,3.372
2014_14_PIT_CIN,2014,14,CIN,PIT,13:00,Paul Brown Stadium,Home,outdoors,fieldturf,39.0,8.0,0,0,0.0,1,1,2.5,0.0,-0.0,0.0,0.872,-1.128,2.244
2014_14_IND_CLE,2014,14,CLE,IND,13:00,FirstEnergy Stadium,Home,outdoors,grass,37.0,10.0,0,0,0.0,1,0,2.5,0.0,-0.0,0.0,0.872,-0.0,3.372
2014_14_TB_DET,2014,14,DET,TB,13:00,Ford Field,Home,dome,fieldturf,,,0,0,0.0,1,0,2.5,0.0,-0.0,0.0,0.872,-0.0,3.372
2014_14_HOU_JAX,2014,14,JAX,HOU,13:00,EverBank Field,Home,outdoors,grass,61.0,15.0,0,0,1.0,0,1,2.5,0.0,-0.0,0.448,0.0,-1.128,1.82
2014_14_BAL_MIA,2014,14,MIA,BAL,13:00,Sun Life Stadium,Home,outdoors,grass,76.0,10.0,0,0,0.0,1,0,2.5,0.0,-0.0,0.0,0.872,-0.0,3.372
2014_14_NYJ_MIN,2014,14,MIN,NYJ,13:00,TCF Bank Stadium,Home,outdoors,fieldturf,32.0,17.0,0,0,-1.0,0,0,2.5,0.0,-0.0,-0.448,0.0,-0.0,2.052
2014_14_CAR_NO,2014,14,NO,CAR,13:00,Mercedes-Benz Superdome,Home,dome,sportturf,,,0,0,-1.0,1,1,2.5,0.0,-0.0,-0.448,0.872,-1.128,1.796
2014_14_NYG_TEN,2014,14,TEN,NYG,13:00,LP Field,Home,outdoors,grass,45.0,6.0,0,0,-1.0,1,0,2.5,0.0,-0.0,-0.448,0.872,-0.0,2.924
2014_14_LAR_WAS,2014,14,WAS,LAR,13:00,FedExField,Home,outdoors,grass,45.0,8.0,0,0,1.0,1,0,2.5,0.0,-0.0,0.448,0.872,-0.0,3.82
2014_14_KC_ARI,2014,14,ARI,KC,16:05,University of Phoenix Stadium,Home,closed,grass,,,0,0,1.0,0,0,2.5,0.0,-0.0,0.448,0.0,-0.0,2.948
2014_14_BUF_DEN,2014,14,DEN,BUF,16:05,Sports Authority Field at Mile High,Home,outdoors,grass,63.0,3.0,0,0,2.0,1,0,2.5,0.0,-0.0,0.895,0.872,-0.0,4.267
2014_14_SF_OAK,2014,14,OAK,SF,16:25,O.co Coliseum,Home,outdoors,grass,63.0,0.0,0,0,0.0,0,0,2.5,0.0,-0.0,0.0,0.0,-0.0,2.5
2014_14_SEA_PHI,2014,14,PHI,SEA,16:25,Lincoln Financial Field,Home,outdoors,grass,45.0,15.0,0,0,-2.0,1,0,2.5,0.0,-0.0,-0.895,0.872,-0.0,2.477
2014_14_NE_LAC,2014,14,LAC,NE,20:30,Qualcomm Stadium,Home,outdoors,grass,67.0,7.0,0,0,3.0,1,0,2.5,0.0,-0.0,1.342,0.872,-0.0,4.714
2014_14_ATL_GB,2014,14,GB,ATL,20:30,Lambeau Field,Home,outdoors,grass,33.0,0.0,0,0,1.0,1,0,2.5,0.0,-0.0,0.448,0.872,-0.0,3.82
2014_15_ARI_LAR,2014,15,LAR,ARI,20:25,Edward Jones Dome,Home,dome,astroplay,,,0,0,-1.0,1,1,2.5,0.0,-0.0,-0.448,0.872,-1.128,1.796
2014_15_PIT_ATL,2014,15,ATL,PIT,13:00,Georgia Dome,Home,dome,fieldturf,,,0,0,0.0,1,0,2.5,0.0,-0.0,0.0,0.872,-0.0,3.372
2014_15_JAX_BAL,2014,15,BAL,JAX,13:00,M&T Bank Stadium,Home,outdoors,sportturf,47.0,3.0,0,0,0.0,1,0,2.5,0.0,-0.0,0.0,0.872,-0.0,3.372
2014_15_GB_BUF,2014,15,BUF,GB,13:00,Ralph Wilson Stadium,Home,outdoors,a_turf,38.0,10.0,0,0,1.0,1,0,2.5,0.0,-0.0,0.448,0.872,-0.0,3.82
2014_15_TB_CAR,2014,15,CAR,TB,13:00,Bank of America Stadium,Home,outdoors,grass,60.0,0.0,0,0,0.0,0,1,2.5,0.0,-0.0,0.0,0.0,-1.128,1.372
2014_15_CIN_CLE,2014,15,CLE,CIN,13:00,FirstEnergy Stadium,Home,outdoors,grass,43.0,7.0,0,0,0.0,1,1,2.5,0.0,-0.0,0.0,0.872,-1.128,2.244
2014_15_HOU_IND,2014,15,IND,HOU,13:00,Lucas Oil Stadium,Home,closed,fieldturf,,,0,0,1.0,1,1,2.5,0.0,-0.0,0.448,0.872,-1.128,2.692
2014_15_OAK_KC,2014,15,KC,OAK,13:00,Arrowhead Stadium,Home,outdoors,grass,58.0,16.0,0,0,2.0,0,1,2.5,0.0,-0.0,0.895,0.0,-1.128,2.267
2014_15_MIA_NE,2014,15,NE,MIA,13:00,Gillette Stadium,Home,outdoors,fieldturf,43.0,9.0,0,0,0.0,1,1,2.5,0.0,-0.0,0.0,0.872,-1.128,2.244
2014_15_WAS_NYG,2014,15,NYG,WAS,13:00,MetLife Stadium,Home,outdoors,fieldturf,43.0,9.0,0,0,0.0,1,1,2.5,0.0,-0.0,0.0,0.872,-1.128,2.244
2014_15_DEN_LAC,2014,15,LAC,DEN,16:05,Qualcomm Stadium,Home,outdoors,grass,64.0,6.0,0,0,-1.0,0,1,2.5,0.0,-0.0,-0.448,0.0,-1.128,0.924
2014_15_NYJ_TEN,2014,15,TEN,NYJ,16:05,LP Field,Home,outdoors,grass,54.0,6.0,0,0,1.0,1,0,2.5,0.0,-0.0,0.448,0.872,-0.0,3.82
2014_15_MIN_DET,2014,15,DET,MIN,16:25,Ford Field,Home,dome,fieldturf,,,0,0,-1.0,0,1,2.5,0.0,-0.0,-0.448,0.0,-1.128,0.924
2014_15_SF_SEA,2014,15,SEA,SF,16:25,CenturyLink Field,Home,outdoors,fieldturf,46.0,4.0,0,0,0.0,1,1,2.5,0.0,-0.0,0.0,0.872,-1.128,2.244
