,level,level_weeks,reg_weeks,kick_in,mae
632,2.25,19,265,1.0,10.629967526426814
633,2.5,10,296,0.75,10.6299676748023
634,2.5,10,263,0.75,10.629968076787511
635,2.5,13,298,0.75,10.629969225063023
636,2.25,15,290,0.75,10.629969346026648
637,2.5,19,285,0.75,10.629970756684653
638,2.5,11,290,0.75,10.629970974068632
639,2.5,12,297,0.75,10.629971629585349
640,2.5,16,275,0.75,10.62997199002521
641,2.75,11,120,1.0,10.629972214613058
642,2.25,23,270,1.0,10.62997243501869
643,2.25,18,299,0.75,10.62997305936869
644,2.5,10,259,1.0,10.629973987979254
645,2.25,19,266,1.0,10.629974420384425
646,2.5,11,191,1.0,10.629975238364247
647,2.25,17,297,0.75,10.629975710421514
648,2.5,18,279,0.75,10.629975834538486
649,2.5,12,202,1.0,10.62997643101451
650,2.25,11,259,1.0,10.629977358058738
651,2.25,16,296,0.75,10.629978478082831
652,2.25,13,294,0.75,10.629978572420542
653,2.5,10,199,1.0,10.629978992463418
654,2.25,25,271,1.0,10.629979250685432
655,2.25,20,285,0.75,10.629979322069008
656,2.5,13,122,1.0,10.629979895385365
657,2.25,12,279,0.75,10.629980239865136
658,2.25,16,261,1.0,10.62998070824516
659,2.5,11,262,1.0,10.629981665570044
660,2.5,19,282,0.75,10.629982775846422
661,2.25,18,298,0.75,10.629982882109523
662,2.5,19,281,0.75,10.6299830411261
663,2.5,15,270,0.75,10.629983651341758
664,2.25,16,282,1.0,10.62998436563078
665,2.5,11,190,1.0,10.62998533894154
666,2.5,12,266,0.75,10.629985470326307
667,2.25,10,258,1.0,10.629985640894704
668,2.5,16,271,0.75,10.62998579357058
669,2.5,17,277,0.75,10.629985832425064
670,2.75,10,119,1.0,10.62998589687146
671,2.25,14,291,0.75,10.629986612003336
672,2.75,10,121,1.0,10.629986802160808
673,2.75,10,122,1.0,10.629988498318856
674,2.25,18,262,1.0,10.629989400358149
675,2.25,22,269,1.0,10.629990206582212
676,2.25,16,281,0.75,10.629990257010093
677,2.25,14,280,0.75,10.629990287804713
678,2.25,13,292,0.75,10.629990501371616
679,2.25,15,295,0.75,10.62999053978376
680,2.5,14,289,0.75,10.629990957310206
681,2.25,20,267,1.0,10.629991596383698
682,2.25,18,281,1.0,10.629991627501743
683,2.25,13,293,0.75,10.629992095082706
684,2.75,10,123,1.0,10.629992328911293
685,2.25,19,287,0.75,10.629994116479413
686,2.5,14,268,0.75,10.629994950493248
687,2.25,20,286,0.75,10.629995955104636
688,2.5,17,273,0.75,10.629996140307442
689,2.5,11,263,1.0,10.62999631023736
690,2.5,11,264,0.75,10.629996420760842
691,2.5,11,207,1.0,10.629996438376564
692,2.25,26,274,1.0,10.629996657923105
693,2.25,20,284,0.75,10.629997046135538
694,2.5,10,208,1.0,10.629997418846916
695,2.25,24,276,1.0,10.629997621313112
696,2.5,11,265,0.75,10.629997821571772
697,2.5,19,280,0.75,10.62999783933399
698,2.25,22,278,1.0,10.629998601528031
699,2.25,17,289,0.75,10.629999845654153
700,2.25,19,263,1.0,10.63000030177757
701,2.25,21,268,1.0,10.630000433936406
702,2.25,23,277,1.0,10.63000074551742
703,2.25,18,282,0.75,10.630001259810593
704,2.25,13,279,0.75,10.63000203088048
705,2.5,11,296,0.75,10.63000236522512
706,2.25,18,288,0.75,10.630002803518584
707,2.5,11,264,1.0,10.630003401107205
708,2.5,17,272,0.75,10.630003950404602
709,2.25,25,275,1.0,10.630004686994404
710,2.5,10,266,1.0,10.63000552751726
711,2.5,11,261,1.0,10.6300060838355
712,2.5,14,267,0.75,10.630006938549156
713,2.25,13,284,1.0,10.630007508796083
714,2.5,10,262,0.75,10.630007786860382
715,2.5,20,284,0.75,10.630008226465897
716,2.25,14,260,1.0,10.63000849336838
717,2.25,14,294,0.75,10.630008620197287
718,2.5,18,278,0.75,10.630008682648548
719,2.25,20,264,1.0,10.630009073901066
720,2.5,14,119,1.0,10.630009109921636
721,2.25,20,265,1.0,10.630010186772996
722,2.25,10,278,0.75,10.630010486415744
723,2.5,17,287,0.75,10.630010823274084
724,2.25,20,283,0.75,10.63001090395164
725,2.25,27,273,1.0,10.63001163436115
726,2.5,12,290,0.75,10.630012018551804
727,2.5,17,274,0.75,10.630012451082251
728,2.5,10,189,1.0,10.630012749582278
729,2.5,16,288,0.75,10.6300130775696
730,2.25,27,272,1.0,10.630013120538065
731,2.25,16,290,0.75,10.630013213434712
732,2.5,17,276,0.75,10.630013842150488
733,2.25,22,279,1.0,10.630013960509066
734,2.5,15,269,0.75,10.63001484010186
735,2.5,13,297,0.75,10.630014982551732
736,2.25,20,266,1.0,10.630015836078735
737,2.25,21,280,1.0,10.63001589274714
738,2.25,24,270,1.0,10.630016653895751
739,2.25,15,280,0.75,10.63001706185388
740,2.25,12,259,1.0,10.630017311412574
741,2.25,18,297,0.75,10.630017956232292
742,2.25,19,299,0.75,10.630018305789246
743,2.5,12,203,1.0,10.630018751040156
744,2.5,14,299,0.75,10.6300188719906
745,2.25,17,296,0.75,10.63001907531059
746,2.5,20,283,0.75,10.630021198259556
747,2.5,14,298,0.75,10.630021209844342
748,2.5,17,275,0.75,10.630021433251589
749,2.5,19,286,0.75,10.630021921373965
750,2.25,17,281,0.75,10.630022390070984
751,2.25,14,293,0.75,10.63002251331248
752,2.25,14,292,0.75,10.630022927373345
753,2.25,11,258,1.0,10.630024065704392
754,2.25,11,278,0.75,10.63002441777266
755,2.5,11,194,1.0,10.630025314798026
756,2.25,17,261,1.0,10.630025358126831
757,2.25,14,279,0.75,10.630025672917936
758,2.25,21,285,0.75,10.630025766293306
759,2.5,11,263,0.75,10.630026007570653
760,2.25,26,271,1.0,10.63002616692116
761,2.25,15,283,1.0,10.63002627982563
762,2.5,12,205,1.0,10.630026731799196
763,2.25,15,291,0.75,10.63002682897823
764,2.25,19,298,0.75,10.630027556917296
765,2.5,14,121,1.0,10.63002830552129
766,2.5,19,279,0.75,10.630028338765008
767,2.25,16,295,0.75,10.63002897432572
768,2.5,12,192,1.0,10.630029542675972
769,2.5,20,285,0.75,10.630029966795512
770,2.5,11,260,1.0,10.63003070990229
771,2.5,12,200,1.0,10.630032136570932
772,2.25,11,285,1.0,10.630033315388491
773,2.25,21,267,1.0,10.630033402988984
774,2.25,23,269,1.0,10.630033933838764
775,2.5,10,125,1.0,10.630034410710543
776,2.5,18,277,0.75,10.63003492340323
777,2.5,16,270,0.75,10.630035597686389
778,2.25,19,262,1.0,10.63003562918079
779,2.5,12,204,1.0,10.630036563902454
780,2.5,10,258,1.0,10.63003694129774
781,2.5,13,123,1.0,10.630037467426394
782,2.5,17,271,0.75,10.630037855341357
783,2.5,20,281,0.75,10.630038460034104
784,2.5,13,266,0.75,10.630038690604303
785,2.75,11,119,1.0,10.630038804295598
786,2.5,10,295,0.75,10.630038910426144
787,2.5,12,296,0.75,10.630038910855214
788,2.5,20,282,0.75,10.630039072962989
789,2.5,15,120,1.0,10.63003943054666
790,2.5,12,193,1.0,10.630039514597485
791,2.25,20,287,0.75,10.630040137199584
792,2.5,10,267,1.0,10.63004071684876
793,2.25,12,278,0.75,10.630041716729345
794,2.25,25,276,1.0,10.63004181467701
795,2.25,21,286,0.75,10.630041965353607
796,2.25,10,257,1.0,10.630042509707446
797,2.25,21,284,0.75,10.63004262857549
798,2.25,27,274,1.0,10.630042774397143
799,2.25,22,268,1.0,10.630043755227904
800,2.25,15,294,0.75,10.630043767507948
801,2.25,17,282,1.0,10.630044022490091
802,2.25,23,278,1.0,10.630044228214423
803,2.25,19,282,0.75,10.630044290258256
804,2.25,18,289,0.75,10.630044426833368
805,2.25,16,280,0.75,10.63004452480632
806,2.25,24,277,1.0,10.630045175961362
807,2.5,15,289,0.75,10.630045612397094
808,2.25,20,263,1.0,10.63004683455891
809,2.25,19,281,1.0,10.630047218255909
810,2.5,10,291,0.75,10.630047380608795
811,2.5,18,273,0.75,10.630047583860598
812,2.5,11,265,1.0,10.630047888846493
813,2.25,19,288,0.75,10.630048079129418
814,2.25,26,275,1.0,10.630048483980856
815,2.5,15,268,0.75,10.630048981867697
816,2.5,10,196,1.0,10.630049624410676
817,2.25,15,279,0.75,10.630050595254955
818,2.75,12,120,1.0,10.630050829723965
819,2.5,12,265,0.75,10.630050923880429
820,2.5,20,280,0.75,10.630050951346352
821,2.5,11,259,1.0,10.6300511436854
822,2.25,15,260,1.0,10.63005227257489
823,2.25,21,264,1.0,10.630054681346977
824,2.25,21,265,1.0,10.630054728990388
825,2.25,21,283,0.75,10.630055258172735
826,2.25,17,290,0.75,10.630055905096896
827,2.5,13,290,0.75,10.630055985454542
828,2.5,18,272,0.75,10.630056387918083
829,2.75,10,120,0.75,10.630056766335755
830,2.5,12,264,0.75,10.630057090088096
831,2.25,28,273,1.0,10.630057365558962
832,2.25,15,293,0.75,10.630057787038677
833,2.5,19,278,0.75,10.630058025150223
834,2.25,13,259,1.0,10.6300583496341
835,2.25,18,281,0.75,10.630058579590743
836,2.25,21,266,1.0,10.63005874808651
837,2.25,28,272,1.0,10.630058986820416
838,2.25,18,296,0.75,10.630059059280445
839,2.25,15,292,0.75,10.630059081134515
840,2.25,19,297,0.75,10.63005928108209
841,2.5,13,201,1.0,10.630059825614232
842,2.5,15,267,0.75,10.630060877827017
843,2.25,13,278,0.75,10.630061555017162
844,2.25,23,279,1.0,10.630061776981623
845,2.5,18,276,0.75,10.630062179193631
846,2.25,10,277,0.75,10.630062184504409
847,2.5,18,274,0.75,10.630062348368153
848,2.5,14,297,0.75,10.63006273174344
849,2.25,20,299,0.75,10.630062888020031
850,2.25,25,270,1.0,10.630062983275456
851,2.5,11,195,1.0,10.630063793504345
852,2.25,12,258,1.0,10.630064165172854
853,2.25,22,280,1.0,10.630065381489372
854,2.5,21,284,0.75,10.63006563618811
855,2.75,11,121,1.0,10.63006643442361
856,2.5,16,269,0.75,10.630066628010944
857,2.25,16,291,0.75,10.630066769921832
858,2.25,17,295,0.75,10.630067178806602
859,2.5,12,262,1.0,10.630068632461972
860,2.5,18,287,0.75,10.630068858420657
861,2.5,11,295,0.75,10.630069215345094
862,2.25,18,261,1.0,10.630069217794698
863,2.5,11,262,0.75,10.630069512044244
864,2.5,18,275,0.75,10.630070080854273
865,2.5,11,199,1.0,10.63007009572612
866,2.5,17,288,0.75,10.63007048031987
867,2.25,22,285,0.75,10.630070587405507
868,2.25,20,298,0.75,10.63007097359548
869,2.25,27,271,1.0,10.630071939336164
870,2.5,10,198,1.0,10.630074645889652
871,2.25,17,280,0.75,10.63007563931
872,2.5,12,206,1.0,10.63007602444518
873,2.5,13,296,0.75,10.630076617908696
874,2.25,11,277,0.75,10.63007680738074
875,2.25,22,267,1.0,10.630076828055062
876,2.5,21,283,0.75,10.63007736708031
877,2.5,15,298,0.75,10.630077496360528
878,2.5,15,299,0.75,10.630077496465873
879,2.25,16,279,0.75,10.630078739002386
880,2.25,24,269,1.0,10.630079057273514
881,2.25,16,294,0.75,10.630079804382117
882,2.5,20,286,0.75,10.630079847370771
883,2.5,20,279,0.75,10.630079867770942
884,2.25,11,257,1.0,10.63007996514127
885,2.5,11,291,0.75,10.630081901198228
886,2.25,20,262,1.0,10.630082365337856
887,2.5,19,277,0.75,10.630083257431153
888,2.25,14,278,0.75,10.630083259089377
889,2.25,14,284,1.0,10.630083945963438
890,2.25,21,287,0.75,10.63008451931097
891,2.5,12,124,1.0,10.630084728597105
892,2.25,26,276,1.0,10.630085607676202
893,2.25,22,286,0.75,10.630086334374589
894,2.25,20,282,0.75,10.630086351392029
895,2.5,12,263,1.0,10.630086351723802
896,2.5,12,263,0.75,10.630086455264184
897,2.5,17,270,0.75,10.630086660179186
898,2.25,22,284,0.75,10.630086713957851
899,2.25,23,268,1.0,10.630086785702442
900,2.5,21,285,0.75,10.63008715126588
901,2.5,15,119,1.0,10.630087495051196
902,2.5,10,197,1.0,10.630087525922374
903,2.25,19,289,0.75,10.630087564961755
904,2.25,28,274,1.0,10.630087778566873
905,2.5,18,271,0.75,10.630088978027992
906,2.25,24,278,1.0,10.630089131261728
907,2.25,25,277,1.0,10.630089818337938
908,2.5,14,122,1.0,10.630090171623396
909,2.5,12,191,1.0,10.630090198911684
910,2.5,12,261,1.0,10.630090561301753
911,2.25,16,283,1.0,10.63009071363286
912,2.5,10,261,0.75,10.630091092304124
913,2.25,20,288,0.75,10.630091803290336
914,2.25,21,263,1.0,10.630092121848842
915,2.5,21,281,0.75,10.630092404186414
916,2.5,14,266,0.75,10.630092667352798
917,2.5,21,282,0.75,10.630093776623353
918,2.25,27,275,1.0,10.630093933281948
919,2.25,16,293,0.75,10.630094030480794
920,2.75,11,122,1.0,10.630094063550212
921,2.25,12,277,0.75,10.630094219424723
922,2.25,16,260,1.0,10.630095535960123
923,2.25,16,292,0.75,10.63009621655515
924,2.5,12,264,1.0,10.630096439759868
925,2.5,10,257,1.0,10.6300968749492
926,2.5,13,202,1.0,10.630096963412516
927,2.25,18,290,0.75,10.63009742864184
928,2.5,11,266,1.0,10.63009795805481
929,2.25,22,265,1.0,10.63009816704367
930,2.25,22,283,0.75,10.630098275282975
931,2.25,19,296,0.75,10.630098328587009
932,2.5,12,190,1.0,10.630098388364589
933,2.5,19,273,0.75,10.630098723700444
934,2.25,19,281,0.75,10.630098916553129
935,2.25,22,264,1.0,10.630099058430002
936,2.25,20,281,1.0,10.6300998489703
937,2.25,14,259,1.0,10.630099863213092
938,2.25,18,282,1.0,10.630100245734807
939,2.25,20,297,0.75,10.630100495793162
940,2.5,16,289,0.75,10.630100603487175
941,2.5,10,292,0.75,10.630101200891987
942,2.5,12,295,0.75,10.630101824362065
943,2.25,29,273,1.0,10.630101968853271
944,2.5,16,268,0.75,10.630101987171216
945,2.25,22,266,1.0,10.630102151126009
946,2.5,14,290,0.75,10.630103056547531
947,2.5,21,280,0.75,10.630103628022614
948,2.25,29,272,1.0,10.630103709657824
949,2.75,12,119,1.0,10.630104375214158
950,2.25,18,295,0.75,10.630104976372865
951,2.25,13,258,1.0,10.630105197384283
952,2.25,17,291,0.75,10.630105989859508
953,2.25,21,299,0.75,10.630106220574111
954,2.5,11,189,1.0,10.630106257616813
955,2.5,11,258,1.0,10.630106507631004
956,2.5,13,265,0.75,10.630106616319807
957,2.5,20,278,0.75,10.630107660115296
958,2.5,19,272,0.75,10.630107765510342
959,2.25,26,270,1.0,10.63010822865679
960,2.25,15,278,0.75,10.630108681032
961,2.25,24,279,1.0,10.630108885658078
962,2.25,17,279,0.75,10.63010951334192
963,2.5,19,276,0.75,10.630109771196956
964,2.25,18,280,0.75,10.630110564884347
965,2.5,19,274,0.75,10.630111227976908
966,2.25,12,285,1.0,10.630112404339853
967,2.25,21,298,0.75,10.630113138672826
968,2.5,12,260,1.0,10.63011358620464
969,2.5,16,267,0.75,10.630113709507482
970,2.25,13,277,0.75,10.63011378331614
971,2.25,23,285,0.75,10.630113868306749
972,2.25,19,261,1.0,10.630114166600343
973,2.5,15,297,0.75,10.63011456704196
974,2.25,17,294,0.75,10.630115796728068
975,2.25,23,280,1.0,10.63011635042712
976,2.25,28,271,1.0,10.630116597268334
977,2.75,11,123,1.0,10.63011675493408
978,2.5,13,264,0.75,10.630117019857188
979,2.5,17,269,0.75,10.630117476963877
980,2.5,19,275,0.75,10.630117891673232
981,2.5,12,291,0.75,10.630119293655802
982,2.25,23,267,1.0,10.630119404248363
983,2.25,12,257,1.0,10.630119418697944
984,2.5,14,296,0.75,10.630119572969834
985,2.25,10,256,1.0,10.630119979040256
986,2.5,22,284,0.75,10.630121232073256
987,2.25,25,269,1.0,10.63012439689057
988,2.5,19,287,0.75,10.630124837710571
989,2.5,10,268,1.0,10.630125824016371
990,2.5,18,288,0.75,10.630125848938306
991,2.25,22,287,0.75,10.630127353029147
992,2.25,21,282,0.75,10.63012740546366
993,2.25,21,262,1.0,10.63012780395112
994,2.5,15,121,1.0,10.630128374385306
995,2.25,23,286,0.75,10.63012915274962
996,2.25,20,289,0.75,10.630129320513976
997,2.25,23,284,0.75,10.630129366570984
998,2.25,17,293,0.75,10.630130108745805
999,2.5,20,277,0.75,10.6301307966098
1000,2.5,12,259,1.0,10.630130831058212
1001,2.5,12,262,0.75,10.630131033574283
1002,2.5,21,279,0.75,10.63013116963138
1003,2.25,27,276,1.0,10.63013127643764
1004,2.25,29,274,1.0,10.630131698711589
1005,2.25,24,268,1.0,10.630131784395378
1006,2.5,11,292,0.75,10.63013182495305
1007,2.5,22,283,0.75,10.630131877261004
1008,2.75,13,120,1.0,10.630132344164492
1009,2.25,17,292,0.75,10.630133003708636
1010,2.5,16,298,0.75,10.630133320593664
1011,2.25,25,278,1.0,10.630133972753423
1012,2.25,21,288,0.75,10.630134054327852
1013,2.25,26,277,1.0,10.630134435257824
1014,2.25,14,277,0.75,10.630135628150391
1015,2.5,21,286,0.75,10.630135790701026
1016,2.5,13,295,0.75,10.63013584979272
1017,2.5,16,299,0.75,10.630135869165349
1018,2.5,16,120,1.0,10.630136218835304
1019,2.25,22,263,1.0,10.630136735062925
1020,2.5,18,270,0.75,10.630136810474289
1021,2.25,20,296,0.75,10.630136816585448
1022,2.5,11,267,1.0,10.630136916465297
1023,2.25,16,278,0.75,10.630136948784648
1024,2.25,19,290,0.75,10.630137800861856
1025,2.25,17,260,1.0,10.630138083140793
1026,2.25,28,275,1.0,10.630138292448152
1027,2.25,20,281,0.75,10.630138543624184
1028,2.25,10,275,0.75,10.630138774440525
1029,2.5,12,194,1.0,10.630138870769883
1030,2.5,19,271,0.75,10.630139159834208
1031,2.5,13,203,1.0,10.63013950684108
1032,2.25,23,283,0.75,10.630139994147813
1033,2.5,12,265,1.0,10.630140990609032
1034,2.25,21,297,0.75,10.63014119022377
1035,2.25,15,259,1.0,10.630141400320154
1036,2.25,23,265,1.0,10.630141499406207
1037,2.25,19,295,0.75,10.630142241191011
1038,2.5,13,200,1.0,10.630142312491293
1039,2.5,22,285,0.75,10.630142487622503
1040,2.25,18,279,0.75,10.630143820417844
1041,2.25,18,291,0.75,10.630144426699657
1042,2.5,10,294,0.75,10.63014448941057
1043,2.25,23,266,1.0,10.630144605090043
1044,2.5,22,281,0.75,10.630144952552817
1045,2.25,23,264,1.0,10.630145197046014
1046,2.5,10,293,0.75,10.630145341005994
1047,2.5,13,263,0.75,10.630145370097402
1048,2.25,30,273,1.0,10.63014547811087
1049,2.5,15,266,0.75,10.630145485267915
1050,2.25,14,258,1.0,10.630146595545936
1051,2.5,22,282,0.75,10.630146986230296
1052,2.5,11,196,1.0,10.630147248518492
1053,2.25,30,272,1.0,10.630147324846432
1054,2.25,10,276,0.75,10.630147555162983
1055,2.25,22,299,0.75,10.63014831286255
1056,2.5,13,192,1.0,10.630148381886602
1057,2.25,19,280,0.75,10.630148729255597
1058,2.5,20,273,0.75,10.630148899345672
1059,2.75,11,120,0.75,10.630148914709528
1060,2.5,12,207,1.0,10.630149678611398
1061,2.25,21,281,1.0,10.63014977157124
1062,2.25,17,283,1.0,10.630150671704047
1063,2.75,12,121,1.0,10.630151283764215
1064,2.25,18,294,0.75,10.630151549046197
1065,2.25,27,270,1.0,10.63015240992594
1066,2.5,11,261,0.75,10.630153188883208
1067,2.5,17,289,0.75,10.630153798288852
1068,2.5,17,268,0.75,10.630153857620114
1069,2.25,15,284,1.0,10.63015394881607
1070,2.5,15,290,0.75,10.630154308379884
1071,2.25,22,298,0.75,10.630154421865562
1072,2.25,19,282,1.0,10.630154503329898
1073,2.25,11,275,0.75,10.630154596858976
1074,2.5,22,280,0.75,10.63015504199769
1075,2.25,11,256,1.0,10.630155097292311
1076,2.25,24,285,0.75,10.630155688797036
1077,2.5,21,278,0.75,10.630156340345792
1078,2.5,20,276,0.75,10.630156586983714
1079,2.5,13,291,0.75,10.630156642039951
1080,2.5,11,208,1.0,10.630156766283582
1081,2.5,13,262,1.0,10.630156986835615
1082,2.25,25,279,1.0,10.630157142259124
1083,2.5,20,272,0.75,10.630158119430336
1084,2.5,13,193,1.0,10.63015863548618
1085,2.5,20,274,0.75,10.630159110641856
1086,2.5,11,125,1.0,10.63015961295712
1087,2.25,13,257,1.0,10.630159783216715
1088,2.25,29,271,1.0,10.630160171014534
1089,2.25,20,261,1.0,10.630160266615553
1090,2.5,11,257,1.0,10.6301602982216
1091,2.25,11,276,0.75,10.63016041009022
1092,2.5,11,198,1.0,10.630160699951658
1093,2.5,14,265,0.75,10.630160955972183
1094,2.5,13,204,1.0,10.63016111245501
1095,2.5,13,205,1.0,10.630161558015535
1096,2.75,10,124,1.0,10.630161558474349
1097,2.25,15,277,0.75,10.63016219952662
1098,2.5,14,123,1.0,10.630163330014168
1099,2.25,24,267,1.0,10.63016358897584
1100,2.5,12,292,0.75,10.630163774417428
1101,2.5,12,199,1.0,10.630164495117729
1102,2.5,20,275,0.75,10.630164854901206
1103,2.5,17,267,0.75,10.6301654095152
1104,2.5,16,297,0.75,10.630165552783708
1105,2.25,10,286,1.0,10.630165560721586
1106,2.25,24,280,1.0,10.630165829860657
1107,2.25,18,293,0.75,10.63016585800534
1108,2.5,15,296,0.75,10.630167095386586
1109,2.25,17,278,0.75,10.630167165804464
1110,2.5,11,294,0.75,10.630167256474603
1111,2.5,18,269,0.75,10.630167370841065
1112,2.25,22,282,0.75,10.630167436991004
1113,2.25,26,269,1.0,10.630168683484715
1114,2.25,23,287,0.75,10.630168723580011
1115,2.5,10,118,1.0,10.63016912678158
1116,2.25,18,292,0.75,10.630169316518918
1117,2.25,21,289,0.75,10.630169753711852
1118,2.5,11,293,0.75,10.630170376684296
1119,2.5,10,260,0.75,10.630170455357504
1120,2.25,24,286,0.75,10.630170505981148
1121,2.25,24,284,0.75,10.630170650911294
1122,2.5,16,119,1.0,10.630171504593624
1123,2.25,12,275,0.75,10.630172506922449
1124,2.5,10,120,0.75,10.630173521541195
1125,2.25,21,296,0.75,10.63017448223392
1126,2.25,30,274,1.0,10.630174564015226
1127,2.5,12,195,1.0,10.630174664708376
1128,2.25,22,288,0.75,10.63017490742561
1129,2.25,22,262,1.0,10.63017491354683
1130,2.5,14,264,0.75,10.630174924458972
1131,2.5,23,284,0.75,10.630175165322436
1132,2.5,11,118,1.0,10.630175187970018
1133,2.5,14,295,0.75,10.630175508747657
1134,2.25,28,276,1.0,10.630175803677512
1135,2.25,12,276,0.75,10.630175915266602
1136,2.75,13,119,1.0,10.63017610906504
1137,2.5,13,261,1.0,10.6301761856831
1138,2.25,25,268,1.0,10.630176479788316
1139,2.5,13,263,1.0,10.6301769737825
1140,2.25,20,290,0.75,10.63017704574127
1141,2.5,11,197,1.0,10.6301772984866
1142,2.25,21,281,0.75,10.63017739158142
1143,2.5,21,277,0.75,10.630177678103982
1144,2.25,20,295,0.75,10.630178885643936
1145,2.25,10,255,1.0,10.630179036871294
1146,2.5,20,287,0.75,10.630179102415404
1147,2.5,19,288,0.75,10.63017936612262
1148,2.5,12,258,1.0,10.630179514402409
1149,2.5,14,201,1.0,10.63017955129029
1150,2.25,18,260,1.0,10.630179774166788
1151,2.25,19,279,0.75,10.630180340447843
1152,2.25,27,277,1.0,10.63018043439182
1153,2.25,24,283,0.75,10.630180458509322
1154,2.25,26,278,1.0,10.630180584787416
1155,2.25,22,297,0.75,10.630180782134635
1156,2.5,22,279,0.75,10.630181320113495
